TOI,bv,bv_err,li,prot,rhk,teff
2767.01,1.0460000038146973,0.1,,0.932731,,4754.88
2768.01,1.3739999532699585,0.1,,1.508082,,4092.27
2769.01,0.7009999752044678,0.1,,,,5381.0
2770.01,,0.1,,,,5209.453333333334
2772.01,0.4670000076293945,0.1,,2.8504,,6703.928
2773.01,0.546999990940094,0.1,,,,5723.27
2774.01,0.949999988079071,0.1,,,,5068.166666666667
2776.01,0.4779999852180481,0.1,,,,6573.333333333333
2777.01,0.7740000486373901,0.1,,,,4985.666666666667
2778.01,0.9290000200271606,0.1,,,,5037.11
2779.01,0.5479999780654907,0.1,,,,6163.166666666667
2780.01,0.3720000088214874,0.1,,,,7237.110000000001
2781.01,1.3980000019073486,0.1,,,,3927.0
2782.01,0.6570000052452087,0.1,,4.868205,,5250.0
2783.01,0.796999990940094,0.1,,,,5764.262500000001
2784.01,0.7549999952316284,0.1,,,,5300.156666666667
2785.01,0.8519999980926514,0.1,,,,5310.083333333333
2786.01,1.1990000009536743,0.1,,,,5359.4375
2787.01,0.9800000190734864,0.1,,,,4969.833333333333
2788.01,0.7400000095367432,0.1,,,,5529.083333333333
2790.01,0.5299999713897705,0.1,,,,6303.0
2791.01,0.5,0.1,,,,6337.416666666667
2792.01,0.6620000004768372,0.1,,,,5722.123333333333
2793.01,0.7549999952316284,0.1,,,,5439.666666666667
2794.01,1.0140000581741333,0.1,,,,5260.89
2795.01,0.734000027179718,0.1,,,,5297.216666666666
2796.01,0.6539999842643738,0.1,,,,5741.099110351563
2797.01,0.7459999918937683,0.1,,,,5558.333333333333
2798.01,,0.1,,,,5877.0
2799.01,0.703000009059906,0.1,,,,5794.443333333334
2800.01,0.6470000147819519,0.1,,,,5584.333333333333
2801.01,0.746999979019165,0.1,,,,5460.333333333333
2802.01,0.7360000014305115,0.1,,3.526167,,5692.666666666667
2803.01,0.4970000088214874,0.1,,,,6381.666666666667
2804.01,0.5440000295639038,0.1,,,,5960.641
2806.01,0.4436666965484619,0.1,,,,6527.371666666666
2807.01,0.7510000467300415,0.1,,,,5651.5885714285705
2808.01,0.9789999723434448,0.1,,,,4800.886666666666
2809.01,0.6169999837875366,0.1,,3.1662,,6120.927142857143
2810.01,0.5385000109672546,0.1,,,,5871.071428571428
2813.01,0.3589999973773956,0.1,,,,7174.0
2814.01,,0.1,,,,6070.264999999999
2815.01,0.7390000224113464,0.1,,,,5656.0
2816.01,,0.1,,,,5005.833333333333
2817.01,0.8379999995231628,0.1,,,,5324.533333333334
2818.01,0.6769999861717224,0.1,,,,5777.166666666667
2819.01,0.4930000007152557,0.1,,,,6159.267864118303
2820.01,0.8379999995231628,0.1,,,,5130.443333333334
2821.01,0.8069999814033508,0.1,,,,5240.383333333333
2822.01,0.6899999976158142,0.1,,,,5906.166666666667
2823.01,0.270000010728836,0.1,,4.7962,,7798.625
2824.01,0.7509999871253967,0.1,,,,5738.78
2825.01,0.6700000166893005,0.1,,,,5766.666666666667
2826.01,0.4000000059604645,0.1,,,,7315.333333333333
2827.01,0.5649999976158142,0.1,,,,5844.108
2828.01,0.4900000095367431,0.1,,,,6330.1033333333335
2829.01,0.4440000057220459,0.1,,,,6641.765
2830.01,0.5929999947547913,0.1,,4.2555,,6172.346666666667
2831.01,0.1019999980926513,0.1,,,,9004.25
2832.01,0.4749999940395355,0.1,,,,6807.756666666667
2833.01,0.7760000228881836,0.1,,,,5131.205
2834.01,0.5550000071525574,0.1,,,,5773.65
2836.01,0.4869999885559082,0.1,,,,5737.866
2837.01,1.0180000066757202,0.1,,0.8602,,4841.25
2839.01,0.8029999732971191,0.1,,,,5561.0
2840.01,0.6159999966621399,0.1,,,,5846.333333333333
2841.01,0.3720000088214874,0.1,,,,7255.733333333334
2842.01,0.6549999713897705,0.1,,,,5845.166666666667
2843.01,0.6399999856948853,0.1,,,,6100.916666666667
2844.01,0.3880000114440918,0.1,,,,6969.954466145833
2846.01,,0.1,,,,6727.110000000001
2847.01,0.930999994277954,0.1,35.2,,,5013.135
2848.01,0.4900000095367431,0.1,,3.025,,6758.0
2849.01,,0.1,,,,6366.416666666667
2850.01,1.0800000429153442,0.1,,,,4489.907142857143
2851.01,0.6570000052452087,0.1,,,,5583.333333333333
2852.01,0.7770000100135803,0.1,,,,5513.25
2853.01,0.7329999804496765,0.1,,,,5651.0
2854.01,0.1070000007748603,0.1,,,,9225.0
2855.01,0.5830000042915344,0.1,,,,5947.0
2856.01,0.8650000095367432,0.1,,,,5104.2575
2857.01,0.4580000042915344,0.1,,,,6696.833333333333
2858.01,0.8610000014305115,0.1,,2.4182,,5118.31
2859.01,0.5529999732971191,0.1,,,,6488.843333333333
2860.01,0.6480000019073486,0.1,,4.185,,5722.205
2861.01,0.7009999752044678,0.1,,,,5707.443333333334
2862.01,0.6899999976158142,0.1,,,,5891.0
2864.01,0.550000011920929,0.1,,,,5565.673333333333
2865.01,0.5220000147819519,0.1,,,,6266.666666666667
2866.01,0.7850000262260437,0.1,,,,5316.333333333333
2867.01,0.6710000038146973,0.1,,,,5497.666666666667
2868.01,0.7419999837875366,0.1,,,,5741.583333333333
2869.01,0.4550000131130218,0.1,,,,6564.0
2870.01,0.6830000281333923,0.1,,,,5409.0
2871.01,0.675000011920929,0.1,,,,6592.863333333334
2872.01,0.6349999904632568,0.1,,,,5520.833333333333
2874.01,0.449999988079071,0.1,,,,6402.666666666667
2875.01,0.2540000081062317,0.1,,,,7919.333333333333
2876.01,0.9290000200271606,0.1,,,,5160.28
2877.01,0.5379999876022339,0.1,,,,6263.666666666667
2879.01,,0.1,,,,5790.666666666667
2880.01,0.5400000214576721,0.1,,,,6123.666666666667
2881.01,0.6340000033378601,0.1,,,,5987.556666666666
2882.01,0.5550000071525574,0.1,,,,6387.0
2883.01,0.5249999761581421,0.1,,3.7064,,5845.902666666666
2884.01,0.7749999761581421,0.1,,,,5656.333333333333
2885.01,0.0729999989271164,0.1,,,,8479.0
2886.01,,0.1,,,,5939.333333333333
2887.01,,0.1,,,,5907.776666666668
2888.01,0.0244999974966049,0.1,,,,8867.75
2889.01,0.5640000104904175,0.1,,3.6579,,5765.0
2890.01,0.5199999809265137,0.1,,,,6426.446666666667
2891.01,0.5260000228881836,0.1,,,,6106.9220000000005
2892.01,1.0399999618530271,0.1,,,,4997.016666666666
2893.01,0.8659999966621399,0.1,,,,5207.843333333333
2894.01,0.593999981880188,0.1,,,,5922.25
2895.01,0.4399999976158142,0.1,,,,6744.25
2896.01,,0.1,,,,5077.666666666667
2897.01,0.7549999952316284,0.1,,,,5488.416666666667
2898.01,0.4040000140666961,0.1,,,,6960.916666666667
2899.01,0.7990000247955322,0.1,,,,5673.666666666667
2900.01,0.9399999976158142,0.1,,,,4649.245
2901.01,0.3269999921321869,0.1,,,,7260.829999999999
2902.01,0.8700000047683716,0.1,,,,5111.52
2903.01,0.8820000290870667,0.1,,,,5188.093333333333
2904.01,0.765999972820282,0.1,,,,5384.666666666667
2905.01,0.5690000057220459,0.1,,,,5163.1
2906.01,0.6029999852180481,0.1,,,,6031.333333333333
2907.01,0.5870000123977661,0.1,,,,6039.0
2908.01,0.6159999966621399,0.1,,,,6000.0
2909.01,0.5274999737739563,0.1,,,,7492.136
2910.01,0.8169999718666077,0.1,,,,5099.183333333333
2911.01,1.340000033378601,0.1,,,,4163.12
2912.01,0.5299999713897705,0.1,,,,6144.693333333334
2913.01,,0.1,,,,4287.0
2914.01,0.6019999980926514,0.1,,,,5915.666666666667
2915.01,0.7289999723434448,0.1,,,,5142.599999999999
2916.01,0.621999979019165,0.1,,,,5835.416666666667
2917.01,1.0110000371932983,0.1,,7.9019,,4976.0
2918.01,0.7699999809265137,0.1,,,,5760.5
2919.01,0.9409999847412108,0.1,,,,5054.793333333334
2920.01,0.640999972820282,0.1,,,,5769.05
2921.01,0.6110000014305115,0.1,,,,5988.556666666666
2922.01,0.6579999923706055,0.1,,,,5765.776666666668
2923.01,0.6060000061988831,0.1,,,,6006.583333333333
2924.01,,0.1,,,,5978.97
2925.01,,0.1,,,,6486.833333333333
2926.01,,0.1,,,,6258.486666666667
2927.01,0.5569999814033508,0.1,,,,5970.27
2928.01,0.5669999718666077,0.1,,,,5834.666666666667
2929.01,0.9070000052452089,0.1,,,,5174.89
2930.01,0.5910000205039978,0.1,,,,5928.333333333333
2931.01,0.6869999766349792,0.1,,,,5568.596666666667
2932.01,0.621999979019165,0.1,,,,5929.333333333333
2933.01,0.5709999799728394,0.1,,,,5875.443333333334
2934.01,0.7229999899864197,0.1,,,,5494.333333333333
2935.01,0.6980000138282776,0.1,,,,5589.904
2937.01,,0.1,,,,5415.0
2938.01,0.7540000081062317,0.1,,,,5490.736
2939.01,0.4819999933242798,0.1,,,,6718.833333333333
2940.01,0.7039999961853027,0.1,,,,5262.455
2941.01,0.6439999938011169,0.1,,,,5671.4766666666665
2942.01,0.6129999756813049,0.1,,,,5953.0
2943.01,1.0399999618530271,0.1,,,,4779.526666666667
2944.01,0.6520000100135803,0.1,,,,5866.423333333333
2945.01,0.5759999752044678,0.1,,,,5755.493333333333
2946.01,1.1979999542236328,0.1,,,,4537.556666666666
2948.01,0.5550000071525574,0.1,,,,6284.333333333333
2949.01,0.6600000262260437,0.1,,,,5831.053333333333
2950.01,0.5659999847412109,0.1,,,,6142.486666666667
2951.01,0.8920000195503235,0.1,,,,4933.135
2952.01,1.5499999523162842,0.1,,,,4194.76
2953.01,,0.1,,,,8097.110000000001
2954.01,0.31700000166893,0.1,,,,6485.5
2955.01,0.6069999933242798,0.1,,,,6030.666666666667
2956.01,0.7149999737739563,0.1,,,,5495.333333333333
2957.01,0.7160000205039978,0.1,,,,5582.666666666667
2958.01,0.6970000267028809,0.1,,,,5550.5
2960.01,0.621999979019165,0.1,,,,6068.0
2961.01,0.421999990940094,0.1,,,,7115.416666666667
2962.01,0.4729999899864197,0.1,,,,5816.25
2963.01,0.5419999957084656,0.1,,,,6380.666666666667
2964.01,0.4880000054836273,0.1,,,,6354.0
2965.01,0.671999990940094,0.1,,,,6237.666666666667
2966.01,0.8080000281333923,0.1,,,,5016.47
2968.01,0.7020000219345093,0.1,,0.7328,,5195.07
2969.01,1.1109999418258667,0.1,,,,4800.333333333333
2970.01,0.6809999942779541,0.1,,,,5579.9525
2971.01,0.6320000290870667,0.1,,,,5830.5
2972.01,0.8289999961853027,0.1,,,,5260.44
2973.01,0.765999972820282,0.1,,,,
2974.01,0.875,0.1,,,,5148.586666666667
2975.01,0.8240000009536743,0.1,,,,5340.133
2976.01,0.6349999904632568,0.1,,,,5792.5
2977.01,0.7440000176429749,0.1,,,,5356.0
2978.01,0.6759999990463257,0.1,,,,5680.110000000001
2979.01,0.531000018119812,0.1,,,,6364.0
2981.01,0.6869999766349792,0.1,,,,5813.666666666667
2982.01,0.8489999771118164,0.1,,,,5216.556666666666
2984.01,0.949999988079071,0.1,,,,4690.636833333333
2985.01,0.5189999938011169,0.1,,,,6332.0
2986.01,0.5879999995231628,0.1,,,,5929.8875097656255
2987.01,0.6585000157356262,0.1,,,,6620.846666666667
2988.01,0.722000002861023,0.1,,1.8862,,5573.846032552084
2989.01,1.2829999923706057,0.1,,,,4363.990000000001
2990.01,0.5509999990463257,0.1,,,,6038.166666666667
2991.01,1.180999994277954,0.1,,,,4538.933333333333
2992.01,0.6110000014305115,0.1,,,,6006.29455
2993.01,0.8029999732971191,0.1,,2.3378,,5248.125
2994.01,-0.0309999994933605,0.1,,,,9411.75
2995.01,0.5699999928474426,0.1,,,,6181.666666666667
2996.01,0.6620000004768372,0.1,,,,5644.781666666667
2997.01,0.6480000019073486,0.1,,,,5744.083333333333
2998.01,0.5189999938011169,0.1,,,,6073.349999999999
3000.01,0.6710000038146973,0.1,,,,5776.29875
3001.01,0.4690000116825104,0.1,,2.0902,,6213.0
3002.01,0.8519999980926514,0.1,,,,5036.0
3003.01,0.6880000233650208,0.1,,,,5853.0
3005.01,0.4939999878406524,0.1,,,,6373.333333333333
3006.01,0.6389999985694885,0.1,,,,5775.0
3007.01,0.8320000171661377,0.1,,,,5380.656666666667
3009.01,0.1420000046491623,0.1,,,,8668.75
3010.01,0.7020000219345093,0.1,,,,5574.556666666666
3011.01,0.5820000171661377,0.1,,1.8419,,6077.861650000001
3012.01,0.5609999895095825,0.1,,,,5804.0
3013.01,0.8640000224113464,0.1,,,,5459.0
3014.01,0.6600000262260437,0.1,,,,5606.016666666666
3015.01,0.6399999856948853,0.1,,,,5935.416666666667
3016.01,0.6000000238418579,0.1,,,,5988.443333333334
3017.01,0.5130000114440918,0.1,,,,6318.443333333334
3019.01,0.6650000214576721,0.1,,,,5650.346666666667
3020.01,0.4569999873638153,0.1,,,,6874.666666666667
3021.01,0.5770000219345093,0.1,,,,5975.25
3022.01,0.7789999842643738,0.1,,,,5110.443333333334
3023.01,0.8270000219345093,0.1,,,,5153.55
3024.01,0.7490000128746033,0.1,,,,5514.916666666667
3025.01,0.7720000147819519,0.1,,,,5470.329999999999
3026.01,0.6520000100135803,0.1,,,,5836.75
3027.01,0.6579999923706055,0.1,,,,5822.556666666666
3028.01,,0.1,,3.0551,,4817.405000000001
3029.01,1.687000036239624,0.1,,2.0251,,8284.1825
3030.01,0.574999988079071,0.1,,2.1513,,6776.84484
3031.01,0.6299999952316284,0.1,,,,5349.056666666666
3032.01,0.7770000100135803,0.1,,,,5413.0
3033.01,,0.1,,,,5368.333333333333
3034.01,0.7129999995231628,0.1,,,,5649.25
3035.01,0.7480000257492065,0.1,,5.281,,
3037.01,0.4769999980926513,0.1,,,,6646.0
3038.01,0.6650000214576721,0.1,,,,5836.466666666667
3039.01,0.7120000123977661,0.1,,,,5484.333333333333
3040.01,0.6520000100135803,0.1,,,,5813.416666666667
3041.01,0.5659999847412109,0.1,,,,6048.6675
3042.01,0.4850000143051147,0.1,,2.7559,,6277.0
3043.01,0.7279999852180481,0.1,,,,5527.083333333333
3044.01,0.5799999833106995,0.1,,,,6105.175714285714
3045.01,0.3700000047683716,0.1,,,,7345.8475
3046.01,,0.1,,,,5453.276666666667
3047.01,0.3420000076293945,0.1,,,,7507.0
3048.01,0.3330000042915344,0.1,,,,7657.0
3050.01,0.7749999761581421,0.1,,,,5450.833333333333
3051.01,0.5649999976158142,0.1,,,,6066.633333333334
3052.01,0.4320000112056732,0.1,,,,6675.0
3053.01,0.9120000004768372,0.1,,,,5061.666666666667
3054.01,0.5210000276565552,0.1,,,,6406.416666666667
3055.01,0.6470000147819519,0.1,,,,5804.166666666667
3056.01,0.6420000195503235,0.1,,,,5966.98
3057.01,0.5429999828338623,0.1,,,,6190.0
3058.01,0.6930000185966492,0.1,,,,5814.556666666666
3060.01,0.6079999804496765,0.1,,,,6246.333333333333
3061.01,,0.1,,,,5916.95
3062.01,,0.1,,,,5302.283333333334
3063.01,0.367000013589859,0.1,,,,7193.416666666667
3064.01,,0.1,,,,3295.0
3065.01,,0.1,,,,5910.083333333333
3066.01,0.6389999985694885,0.1,,,,5822.333333333333
3067.01,0.1289999932050705,0.1,,,,8617.5
3068.01,0.4490000009536743,0.1,,1.5959,,6850.001859999999
3069.01,0.5830000042915344,0.1,,,,6361.888333333333
3070.01,0.621999979019165,0.1,,,,6023.333333333333
3071.01,0.652999997138977,0.1,,,,5901.583333333333
3072.01,0.6480000019073486,0.1,,,,5950.833333333333
3073.01,0.9169999957084656,0.1,,,,5211.02375
3074.01,0.9300000071525574,0.1,,5.3584,,4930.335
3075.01,0.7630000114440918,0.1,,,,5475.333333333333
3076.01,,0.1,,,,8546.4175
3077.01,0.6060000061988831,0.1,,,,5970.943333333334
3078.01,0.7319999933242798,0.1,,,,5528.333333333333
3079.01,,0.1,,1.9906,,5286.45
3080.01,0.7070000171661377,0.1,,,,6127.5
3081.01,0.930999994277954,0.1,,,,4979.333333333333
3082.01,1.246000051498413,0.1,,,,4315.705
3083.01,0.6110000014305115,0.1,,,,5822.666666666667
3084.01,0.8410000205039978,0.1,,,,5419.855
3086.01,1.184000015258789,0.1,,,,4607.996666666667
3087.01,0.4059999883174896,0.1,,,,6920.0
3088.01,1.472000002861023,0.1,,,,3946.445
3089.01,0.7630000114440918,0.1,,,,5322.916666666667
3090.01,1.1950000524520874,0.1,,6.3272,,4786.236800000001
3091.01,0.1570000052452087,0.1,,,,8701.833333333334
3092.01,0.7319999933242798,0.1,,,,5426.583333333333
3093.01,0.5109999775886536,0.1,,,,6308.333333333333
3094.01,0.5680000185966492,0.1,,,,5957.443333333334
3095.01,,0.1,,,,5411.5
3096.01,0.9760000109672546,0.1,,4.4274,,4993.25
3097.01,0.9900000095367432,0.1,,,,5000.0
3098.01,0.5239999890327454,0.1,,,,6532.914285714286
3099.01,0.6660000085830688,0.1,,,,5825.916666666667
3100.01,,0.1,,,,5945.166666666667
3101.01,0.6690000295639038,0.1,,,,5801.666666666667
3102.01,0.6710000038146973,0.1,,3.877,,5569.110000000001
3103.01,,0.1,,,,6059.953333333334
3104.01,1.1510000228881836,0.1,,,,4445.005
3105.01,0.6169999837875366,0.1,,,,5900.8
3106.01,0.7919999957084656,0.1,,1.4853,,5445.208365885416
3107.01,0.7310000061988831,0.1,,,,5454.333333333333
3108.01,0.9409999847412108,0.1,,,,5021.578
3110.01,0.7440000176429749,0.1,,,,5473.4785
3111.01,0.7929999828338623,0.1,,,,4536.3
3113.01,,0.1,,,,5980.25
3114.01,0.8019999861717224,0.1,,,,5398.57
3115.01,0.5139999985694885,0.1,,,,6148.990000000001
3116.01,0.5860000252723694,0.1,,,,5952.0
3117.01,0.7509999871253967,0.1,,,,5349.083333333333
3118.01,0.7950000166893005,0.1,,,,5368.166666666667
3119.01,,0.1,,,,6298.5
3120.01,0.4869999885559082,0.1,,,,6287.333333333333
3121.01,0.4979999959468841,0.1,,,,6333.246
3122.01,0.6749999821186066,0.1,,,,6010.7325
3123.01,0.5049999952316284,0.1,,,,6309.495714285715
3124.01,0.8450000286102295,0.1,,,,5168.59
3125.01,0.7440000176429749,0.1,,,,5519.733333333334
3126.01,0.8899999856948853,0.1,,,,5019.223333333333
3127.01,0.6240000128746033,0.1,,,,6178.708888888889
3128.01,0.6990000009536743,0.1,,,,5394.123333333333
3129.01,0.5690000057220459,0.1,,,,6061.492857142858
3130.01,0.9670000076293944,0.1,,,,4929.45
3131.01,0.6169999837875366,0.1,,,,5836.333333333333
3132.01,0.7179999947547913,0.1,,,,5570.333333333333
3133.01,0.6919999718666077,0.1,,,,5508.333333333333
3134.01,0.7990000247955322,0.1,,,,5272.89
3135.01,0.6809999942779541,0.1,,,,5477.4800000000005
3136.01,0.6930000185966492,0.1,,,,5912.57
3137.01,0.5789999961853027,0.1,,,,5913.97
3138.01,,0.1,,,,4257.11
3139.01,0.6420000195503235,0.1,,3.9619,,5930.5
3140.01,0.6489999890327454,0.1,,,,5286.45
3141.01,0.5230000019073486,0.1,,,,6350.443333333334
3142.01,0.6079999804496765,0.1,,,,6538.666666666667
3143.01,1.555999994277954,0.1,,,,4004.11
3144.01,,0.1,,,,5525.136666666666
3145.01,1.0839999914169312,0.1,,,,4503.163333333333
3147.01,0.703000009059906,0.1,,1.5256,,5924.2628
3148.01,0.8209999799728394,0.1,,,,5346.35325
3149.01,1.5729999542236328,0.1,,1.1538,,5171.8750666666665
3150.01,0.5249999761581421,0.1,,,,6069.0
3151.01,0.5669999718666077,0.1,,,,5805.0
3152.01,0.5770000219345093,0.1,,,,7253.0
3154.01,,0.1,,,,6431.443333333334
3155.01,,0.1,,,,5031.37
3156.01,0.9520000219345092,0.1,,,,5062.406666666667
3157.01,1.4019999504089355,0.1,,,,5068.475
3158.01,0.6449999809265137,0.1,,,,5890.75
3159.01,0.6819999814033508,0.1,,,,5504.0
3160.01,0.5879999995231628,0.1,,,,5814.0
3161.01,0.5339999794960022,0.1,,,,6174.333333333333
3162.01,0.6320000290870667,0.1,,,,5107.3
3163.01,0.5740000009536743,0.1,,,,6225.055
3165.01,0.746999979019165,0.1,,,,5643.666666666667
3166.01,0.4959999918937683,0.1,,1.8756,,6263.0
3167.01,0.6600000262260437,0.1,,,,5805.416666666667
3168.01,0.8510000109672546,0.1,,,,4962.666666666667
3169.01,0.6190000176429749,0.1,,,,5842.833333333333
3171.01,0.7400000095367432,0.1,,,,5164.165
3172.01,,0.1,,,,6006.493333333333
3173.01,0.5099999904632568,0.1,,,,6089.556666666666
3174.01,0.5109999775886536,0.1,,,,6893.443333333334
3176.01,0.6639999747276306,0.1,,,,5656.683333333333
3177.01,0.8220000267028809,0.1,,,,5047.3
3178.01,0.3959999978542328,0.1,,,,6936.666666666667
3179.01,0.7730000019073486,0.1,,,,5248.125
3180.01,0.7210000157356262,0.1,,,,5479.333333333333
3182.01,0.7369999885559082,0.1,,,,5451.776666666667
3183.01,0.6179999709129333,0.1,,,,5684.0
3184.01,0.722000002861023,0.1,,,,5682.666666666667
3185.01,0.4670000076293945,0.1,,,,6602.924313616071
3186.01,0.44200000166893,0.1,,,,7231.57
3187.01,0.6990000009536743,0.1,,,,5466.386
3188.01,0.6520000100135803,0.1,,,,5909.166666666667
3189.01,,0.1,,,,5917.666666666667
3190.01,0.4589999914169311,0.1,,,,7038.776666666668
3191.01,0.8410000205039978,0.1,,,,5489.166666666667
3192.01,0.6330000162124634,0.1,,,,5972.0
3193.01,0.449999988079071,0.1,,,,5322.0
3194.01,1.241000056266785,0.1,,,,4419.0
3195.01,0.6769999861717224,0.1,,,,5361.333333333333
3196.01,0.8370000123977661,0.1,,,,5008.813333333333
3197.01,0.8169999718666077,0.1,,,,5146.425
3198.01,0.7179999947547913,0.1,,,,5560.75
3199.01,0.8899999856948853,0.1,,,,5084.0
3200.01,0.7749999761581421,0.1,,6.3076,,5289.08826
3201.01,1.0920000076293943,0.1,,,,4883.125
3202.01,0.6840000152587891,0.1,,,,5228.29
3203.01,0.5180000066757202,0.1,,,,6702.418
3204.01,,0.1,,,,5172.325
3205.01,1.246000051498413,0.1,,,,4277.39
3206.01,0.5210000276565552,0.1,,,,6567.223333333332
3207.01,0.7170000076293945,0.1,,4.0996,,9298.06288
3208.01,0.6370000243186951,0.1,,,,5998.0
3209.01,,0.1,,,,4297.3150000000005
3210.01,0.7379999756813049,0.1,,,,5376.566666666667
3211.01,0.6660000085830688,0.1,,,,5936.666666666667
3212.01,,0.1,,,,4487.776666666667
3213.01,0.4309999942779541,0.1,,,,6858.235000000001
3214.01,0.7429999709129333,0.1,,,,5498.889999999999
3215.01,0.5680000185966492,0.1,,,,5823.165
3216.01,,0.1,,,,3922.41
3218.01,0.7070000171661377,0.1,,,,5555.3533333333335
3219.01,,0.1,,,,7065.166666666667
3220.01,0.3720000088214874,0.1,,,,6935.653333333333
3221.01,0.2010000050067901,0.1,,,,7910.166666666667
3222.01,0.5720000267028809,0.1,,,,6052.083333333333
3223.01,,0.1,,,,8232.333333333334
3224.01,0.7310000061988831,0.1,,,,5578.443333333334
3225.01,1.1449999809265137,0.1,,,,4474.0
3226.01,1.1990000009536743,0.1,,,,4572.223333333333
3227.01,1.3009999990463257,0.1,,,,5317.325
3228.01,0.7269999980926514,0.1,,,,5867.03
3229.01,0.5979999899864197,0.1,,,,6079.166666666667
3230.01,0.9660000205039978,0.1,,,,4923.826666666667
3231.01,0.4709999859333038,0.1,,,,6886.75
3232.01,0.6840000152587891,0.1,,,,5720.873333333333
3233.01,0.5249999761581421,0.1,,,,6393.666666666667
3234.01,0.5630000233650208,0.1,,,,5523.0
3235.01,,0.1,,,,4115.9075
3237.01,0.5889999866485596,0.1,,,,6416.110000000001
3238.01,0.8429999947547913,0.1,,3.2247,,5095.3150000000005
3239.01,0.7260000109672546,0.1,,,,5549.889999999999
3240.01,1.003999948501587,0.1,,,,4944.6175
3241.01,,0.1,,,,5504.9766666666665
3242.01,0.5120000243186951,0.1,,,,6139.666666666667
3243.01,0.4560000002384186,0.1,,,,6509.5650000000005
3244.01,0.6060000061988831,0.1,,,,6008.333333333333
3245.01,0.5659999847412109,0.1,,,,6174.8
3246.01,0.7129999995231628,0.1,,,,5551.670000000001
3247.01,0.574999988079071,0.1,,,,5807.666666666667
3248.01,0.699999988079071,0.1,,,,5465.333333333333
3249.01,0.7149999737739563,0.1,,,,5458.17325
3250.01,0.75,0.1,,,,5504.633333333334
3251.01,0.5479999780654907,0.1,,,,5952.0
3252.01,,0.1,,,,4912.683333333333
3254.01,0.8100000023841858,0.1,,,,5286.45
3255.01,,0.1,,,,4273.223333333333
3256.01,0.6389999985694885,0.1,,,,5931.943333333334
3258.01,1.1080000400543213,0.1,,1.2278,,4507.48
3259.01,0.8429999947547913,0.1,,,,5218.25
3260.01,0.5680000185966492,0.1,,,,5907.0
3261.01,0.9110000133514404,0.1,,,,5050.719
3262.01,0.6209999918937683,0.1,,,,5775.943333333334
3263.01,0.7360000014305115,0.1,,,,5335.67
3264.01,0.4959999918937683,0.1,,,,6579.420000000001
3265.01,0.4729999899864197,0.1,,3.3793,,6125.0650000000005
3266.01,0.7260000109672546,0.1,,,,5239.49
3267.01,0.7160000205039978,0.1,,,,5797.3705
3268.01,0.8519999980926514,0.1,,,,5084.333333333333
3269.01,0.7580000162124634,0.1,,,,5657.325
3270.01,,0.1,,6.4751,,4899.38
3271.01,0.5879999995231628,0.1,,,,5792.992
3272.01,0.9020000100135804,0.1,,,,4938.666666666667
3273.01,0.625,0.1,,,,5754.666666666667
3274.01,0.7360000014305115,0.1,,,,5511.833333333333
3275.01,1.162999987602234,0.1,,,,4603.966666666666
3276.01,0.9409999847412108,0.1,,,,5025.753333333333
3277.01,0.9070000052452089,0.1,,,,4927.833333333333
3278.01,0.7269999980926514,0.1,,,,5543.333333333333
3279.01,0.7170000076293945,0.1,,,,5516.525000000001
3280.01,0.8370000123977661,0.1,,,,5327.107
3281.01,0.5580000281333923,0.1,,,,5629.82
3282.01,0.4909999966621399,0.1,,,,6255.147142857143
3283.01,0.6150000095367432,0.1,,,,5857.75
3284.01,0.5320000052452087,0.1,,,,5863.573333333334
3285.01,0.7160000205039978,0.1,,,,5388.373333333333
3286.01,1.0420000553131104,0.1,,,,4870.900000000001
3287.01,0.5360000133514404,0.1,,,,6383.5
3288.01,1.625,0.1,,,,4128.0
3289.01,0.6370000243186951,0.1,,,,5792.0
3291.01,0.8019999861717224,0.1,,,,5156.0
3292.01,0.7570000290870667,0.1,,,,5508.666666666667
3293.01,0.4900000095367431,0.1,,,,6841.333333333333
3294.01,0.8190000057220459,0.1,,,,5003.0
3295.01,0.6299999952316284,0.1,,,,5924.583333333333
3296.01,0.753000020980835,0.1,,,,5441.443333333334
3297.01,0.6740000247955322,0.1,,,,5804.823333333334
3298.01,0.6420000195503235,0.1,,,,5858.75
3299.01,0.8610000014305115,0.1,,,,5079.0
3300.01,0.8180000185966492,0.1,,,,5554.833333333333
3301.01,0.7689999938011169,0.1,,,,5493.416666666667
3302.01,0.7080000042915344,0.1,,,,5407.333333333333
3303.01,0.3209999799728393,0.1,,,,7202.24
3304.01,0.6349999904632568,0.1,,,,5799.833333333333
3305.01,0.9359999895095824,0.1,,,,5069.4645
3307.01,,0.1,,,,5173.57
3308.01,0.7400000095367432,0.1,,,,5813.0
3309.01,0.8870000243186951,0.1,,,,5370.429999999999
3310.01,,0.1,,,,5906.256666666667
3311.01,0.8220000267028809,0.1,,,,5455.0
3312.01,,0.1,,,,5190.165
3314.01,0.7910000085830688,0.1,,,,5566.333333333333
3315.01,0.515999972820282,0.1,,,,6140.331666666666
3316.01,0.6439999938011169,0.1,,,,5704.036666666667
3317.01,0.5669999718666077,0.1,,,,6132.62
3318.01,0.7310000061988831,0.1,,,,5281.385
3320.01,0.4339999854564667,0.1,,,,6924.9915
3321.01,0.5879999995231628,0.1,,,,5862.342857142858
3322.01,0.382999986410141,0.1,,,,6248.16
